row,col,y_px,x_px
56,8,904.0,136.0
57,8,920.0,136.0
58,8,936.0,136.0
58,7,936.0,120.0
58,6,936.0,104.0
57,6,920.0,104.0
57,5,920.0,88.0
58,5,936.0,88.0
59,5,952.0,88.0
60,5,968.0,88.0
61,5,984.0,88.0
62,5,1000.0,88.0
63,5,1016.0,88.0
63,6,1016.0,104.0
63,7,1016.0,120.0
64,7,1032.0,120.0
65,7,1048.0,120.0
66,7,1064.0,120.0
67,7,1080.0,120.0
67,8,1080.0,136.0
68,8,1096.0,136.0
69,8,1112.0,136.0
70,8,1128.0,136.0
70,7,1128.0,120.0
70,6,1128.0,104.0
70,5,1128.0,88.0
70,4,1128.0,72.0
70,3,1128.0,56.0
71,3,1144.0,56.0
72,3,1160.0,56.0
73,3,1176.0,56.0
72,3,1160.0,56.0
72,4,1160.0,72.0
72,5,1160.0,88.0
72,6,1160.0,104.0
72,7,1160.0,120.0
72,8,1160.0,136.0
72,9,1160.0,152.0
72,10,1160.0,168.0
71,10,1144.0,168.0
71,11,1144.0,184.0
71,12,1144.0,200.0
71,13,1144.0,216.0
71,14,1144.0,232.0
71,15,1144.0,248.0
71,16,1144.0,264.0
71,17,1144.0,280.0
71,18,1144.0,296.0
70,18,1128.0,296.0
69,18,1112.0,296.0
69,19,1112.0,312.0
68,19,1096.0,312.0
68,20,1096.0,328.0
68,21,1096.0,344.0
69,21,1112.0,344.0
70,21,1128.0,344.0
70,22,1128.0,360.0
71,22,1144.0,360.0
72,22,1160.0,360.0
72,21,1160.0,344.0
71,21,1144.0,344.0
71,22,1144.0,360.0
71,23,1144.0,376.0
71,24,1144.0,392.0
71,25,1144.0,408.0
71,24,1144.0,392.0
71,23,1144.0,376.0
71,22,1144.0,360.0
70,22,1128.0,360.0
69,22,1112.0,360.0
68,22,1096.0,360.0
68,23,1096.0,376.0
68,24,1096.0,392.0
68,25,1096.0,408.0
69,25,1112.0,408.0
69,26,1112.0,424.0
69,27,1112.0,440.0
69,28,1112.0,456.0
70,28,1128.0,456.0
71,28,1144.0,456.0
72,28,1160.0,456.0
73,28,1176.0,456.0
74,28,1192.0,456.0
74,27,1192.0,440.0
74,26,1192.0,424.0
74,25,1192.0,408.0
74,24,1192.0,392.0
75,24,1208.0,392.0
76,24,1224.0,392.0
77,24,1240.0,392.0
78,24,1256.0,392.0
79,24,1272.0,392.0
80,24,1288.0,392.0
79,24,1272.0,392.0
79,23,1272.0,376.0
79,22,1272.0,360.0
79,21,1272.0,344.0
79,20,1272.0,328.0
80,20,1288.0,328.0
80,21,1288.0,344.0
81,21,1304.0,344.0
82,21,1320.0,344.0
83,21,1336.0,344.0
84,21,1352.0,344.0
84,20,1352.0,328.0
84,21,1352.0,344.0
84,22,1352.0,360.0
84,23,1352.0,376.0
84,24,1352.0,392.0
84,25,1352.0,408.0
84,26,1352.0,424.0
84,27,1352.0,440.0
84,28,1352.0,456.0
83,28,1336.0,456.0
82,28,1320.0,456.0
81,28,1304.0,456.0
81,29,1304.0,472.0
80,29,1288.0,472.0
79,29,1272.0,472.0
79,28,1272.0,456.0
79,27,1272.0,440.0
79,26,1272.0,424.0
79,25,1272.0,408.0
79,24,1272.0,392.0
78,24,1256.0,392.0
77,24,1240.0,392.0
76,24,1224.0,392.0
75,24,1208.0,392.0
74,24,1192.0,392.0
74,23,1192.0,376.0
73,23,1176.0,376.0
73,22,1176.0,360.0
72,22,1160.0,360.0
71,22,1144.0,360.0
71,21,1144.0,344.0
71,20,1144.0,328.0
71,19,1144.0,312.0
71,18,1144.0,296.0
71,17,1144.0,280.0
71,16,1144.0,264.0
71,15,1144.0,248.0
71,14,1144.0,232.0
71,13,1144.0,216.0
70,13,1128.0,216.0
69,13,1112.0,216.0
68,13,1096.0,216.0
68,12,1096.0,200.0
68,11,1096.0,184.0
68,10,1096.0,168.0
68,9,1096.0,152.0
68,8,1096.0,136.0
67,8,1080.0,136.0
66,8,1064.0,136.0
65,8,1048.0,136.0
64,8,1032.0,136.0
63,8,1016.0,136.0
62,8,1000.0,136.0
61,8,984.0,136.0
61,9,984.0,152.0
60,9,968.0,152.0
59,9,952.0,152.0
58,9,936.0,152.0
57,9,920.0,152.0
57,8,920.0,136.0
56,8,904.0,136.0
55,8,888.0,136.0
54,8,872.0,136.0
53,8,856.0,136.0
52,8,840.0,136.0
51,8,824.0,136.0
50,8,808.0,136.0
50,9,808.0,152.0
50,10,808.0,168.0
49,10,792.0,168.0
49,11,792.0,184.0
49,12,792.0,200.0
49,13,792.0,216.0
49,14,792.0,232.0
49,15,792.0,248.0
49,16,792.0,264.0
49,17,792.0,280.0
49,18,792.0,296.0
50,18,808.0,296.0
50,19,808.0,312.0
50,20,808.0,328.0
50,21,808.0,344.0
50,22,808.0,360.0
50,23,808.0,376.0
50,24,808.0,392.0
50,25,808.0,408.0
49,25,792.0,408.0
49,24,792.0,392.0
48,24,776.0,392.0
47,24,760.0,392.0
46,24,744.0,392.0
46,23,744.0,376.0
46,22,744.0,360.0
46,23,744.0,376.0
45,23,728.0,376.0
46,23,744.0,376.0
47,23,760.0,376.0
48,23,776.0,376.0
49,23,792.0,376.0
49,22,792.0,360.0
49,21,792.0,344.0
49,20,792.0,328.0
49,19,792.0,312.0
49,18,792.0,296.0
49,17,792.0,280.0
49,16,792.0,264.0
49,15,792.0,248.0
49,14,792.0,232.0
49,13,792.0,216.0
50,13,808.0,216.0
51,13,824.0,216.0
52,13,840.0,216.0
52,12,840.0,200.0
52,11,840.0,184.0
52,10,840.0,168.0
52,9,840.0,152.0
52,8,840.0,136.0
53,8,856.0,136.0
54,8,872.0,136.0
55,8,888.0,136.0
56,8,904.0,136.0
57,8,920.0,136.0
58,8,936.0,136.0
59,8,952.0,136.0
59,9,952.0,152.0
60,9,968.0,152.0
61,9,984.0,152.0
62,9,1000.0,152.0
63,9,1016.0,152.0
63,8,1016.0,136.0
64,8,1032.0,136.0
65,8,1048.0,136.0
66,8,1064.0,136.0
67,8,1080.0,136.0
68,8,1096.0,136.0
69,8,1112.0,136.0
70,8,1128.0,136.0
70,9,1128.0,152.0
70,10,1128.0,168.0
71,10,1144.0,168.0
71,11,1144.0,184.0
71,12,1144.0,200.0
71,13,1144.0,216.0
71,14,1144.0,232.0
71,15,1144.0,248.0
71,16,1144.0,264.0
71,17,1144.0,280.0
71,18,1144.0,296.0
71,19,1144.0,312.0
71,20,1144.0,328.0
71,21,1144.0,344.0
71,22,1144.0,360.0
71,23,1144.0,376.0
71,24,1144.0,392.0
16,29,264.0,472.0
16,28,264.0,456.0
16,27,264.0,440.0
16,26,264.0,424.0
16,25,264.0,408.0
16,24,264.0,392.0
16,23,264.0,376.0
16,22,264.0,360.0
16,21,264.0,344.0
16,20,264.0,328.0
16,19,264.0,312.0
16,18,264.0,296.0
16,17,264.0,280.0
16,16,264.0,264.0
16,15,264.0,248.0
16,14,264.0,232.0
16,13,264.0,216.0
15,13,248.0,216.0
14,13,232.0,216.0
14,12,232.0,200.0
13,12,216.0,200.0
13,11,216.0,184.0
13,10,216.0,168.0
13,9,216.0,152.0
13,8,216.0,136.0
12,8,200.0,136.0
11,8,184.0,136.0
10,8,168.0,136.0
9,8,152.0,136.0
8,8,136.0,136.0
7,8,120.0,136.0
6,8,104.0,136.0
5,8,88.0,136.0
5,9,88.0,152.0
5,10,88.0,168.0
5,11,88.0,184.0
5,12,88.0,200.0
5,13,88.0,216.0
5,14,88.0,232.0
5,15,88.0,248.0
5,16,88.0,264.0
5,17,88.0,280.0
5,18,88.0,296.0
6,18,104.0,296.0
7,18,120.0,296.0
8,18,136.0,296.0
8,19,136.0,312.0
8,20,136.0,328.0
8,21,136.0,344.0
8,22,136.0,360.0
8,23,136.0,376.0
7,23,120.0,376.0
6,23,104.0,376.0
5,23,88.0,376.0
