row,col,y_px,x_px
82,37,1320.0,600.0
81,37,1304.0,600.0
80,37,1288.0,600.0
79,37,1272.0,600.0
79,36,1272.0,584.0
79,35,1272.0,568.0
79,36,1272.0,584.0
79,37,1272.0,600.0
79,38,1272.0,616.0
79,39,1272.0,632.0
78,39,1256.0,632.0
77,39,1240.0,632.0
76,39,1224.0,632.0
75,39,1208.0,632.0
74,39,1192.0,632.0
73,39,1176.0,632.0
72,39,1160.0,632.0
71,39,1144.0,632.0
70,39,1128.0,632.0
70,40,1128.0,648.0
69,40,1112.0,648.0
69,41,1112.0,664.0
68,41,1096.0,664.0
68,40,1096.0,648.0
68,39,1096.0,632.0
68,38,1096.0,616.0
69,38,1112.0,616.0
69,37,1112.0,600.0
69,36,1112.0,584.0
69,37,1112.0,600.0
68,37,1096.0,600.0
68,38,1096.0,616.0
68,39,1096.0,632.0
67,39,1080.0,632.0
66,39,1064.0,632.0
65,39,1048.0,632.0
64,39,1032.0,632.0
63,39,1016.0,632.0
62,39,1000.0,632.0
61,39,984.0,632.0
60,39,968.0,632.0
59,39,952.0,632.0
59,38,952.0,616.0
59,37,952.0,600.0
59,36,952.0,584.0
59,35,952.0,568.0
59,34,952.0,552.0
59,35,952.0,568.0
59,36,952.0,584.0
59,37,952.0,600.0
59,38,952.0,616.0
59,39,952.0,632.0
59,40,952.0,648.0
59,41,952.0,664.0
59,42,952.0,680.0
60,42,968.0,680.0
60,43,968.0,696.0
60,44,968.0,712.0
59,44,952.0,712.0
58,44,936.0,712.0
57,44,920.0,712.0
57,43,920.0,696.0
57,42,920.0,680.0
57,41,920.0,664.0
57,40,920.0,648.0
56,40,904.0,648.0
55,40,888.0,648.0
54,40,872.0,648.0
53,40,856.0,648.0
52,40,840.0,648.0
51,40,824.0,648.0
51,39,824.0,632.0
51,38,824.0,616.0
51,37,824.0,600.0
51,36,824.0,584.0
50,36,808.0,584.0
49,36,792.0,584.0
48,36,776.0,584.0
47,36,760.0,584.0
46,36,744.0,584.0
46,37,744.0,600.0
47,37,760.0,600.0
47,38,760.0,616.0
47,39,760.0,632.0
47,40,760.0,648.0
47,41,760.0,664.0
47,42,760.0,680.0
47,43,760.0,696.0
47,44,760.0,712.0
48,44,776.0,712.0
48,45,776.0,728.0
49,45,792.0,728.0
50,45,808.0,728.0
50,44,808.0,712.0
50,43,808.0,696.0
50,42,808.0,680.0
50,41,808.0,664.0
50,40,808.0,648.0
50,39,808.0,632.0
50,38,808.0,616.0
50,37,808.0,600.0
49,37,792.0,600.0
49,36,792.0,584.0
49,35,792.0,568.0
49,34,792.0,552.0
49,33,792.0,536.0
49,32,792.0,520.0
49,31,792.0,504.0
49,30,792.0,488.0
49,29,792.0,472.0
50,29,808.0,472.0
50,28,808.0,456.0
50,27,808.0,440.0
50,26,808.0,424.0
50,25,808.0,408.0
49,25,792.0,408.0
48,25,776.0,408.0
47,25,760.0,408.0
46,25,744.0,408.0
46,26,744.0,424.0
46,25,744.0,408.0
46,24,744.0,392.0
46,23,744.0,376.0
46,22,744.0,360.0
47,22,760.0,360.0
46,22,744.0,360.0
46,21,744.0,344.0
46,20,744.0,328.0
47,20,760.0,328.0
48,20,776.0,328.0
48,19,776.0,312.0
48,18,776.0,296.0
49,18,792.0,296.0
49,17,792.0,280.0
49,16,792.0,264.0
49,15,792.0,248.0
49,14,792.0,232.0
49,13,792.0,216.0
50,13,808.0,216.0
50,12,808.0,200.0
50,11,808.0,184.0
49,11,792.0,184.0
48,11,776.0,184.0
48,10,776.0,168.0
47,10,760.0,168.0
46,10,744.0,168.0
46,11,744.0,184.0
46,10,744.0,168.0
46,9,744.0,152.0
47,9,760.0,152.0
47,8,760.0,136.0
48,8,776.0,136.0
49,8,792.0,136.0
50,8,808.0,136.0
50,7,808.0,120.0
50,6,808.0,104.0
50,5,808.0,88.0
50,4,808.0,72.0
50,3,808.0,56.0
50,2,808.0,40.0
51,2,824.0,40.0
52,2,840.0,40.0
52,3,840.0,56.0
52,4,840.0,72.0
52,5,840.0,88.0
52,6,840.0,104.0
52,7,840.0,120.0
53,7,856.0,120.0
54,7,872.0,120.0
55,7,888.0,120.0
56,7,904.0,120.0
57,7,920.0,120.0
58,7,936.0,120.0
59,7,952.0,120.0
59,6,952.0,104.0
59,5,952.0,88.0
59,4,952.0,72.0
59,3,952.0,56.0
60,3,968.0,56.0
61,3,984.0,56.0
61,4,984.0,72.0
61,5,984.0,88.0
61,6,984.0,104.0
61,7,984.0,120.0
61,8,984.0,136.0
61,9,984.0,152.0
61,10,984.0,168.0
60,10,968.0,168.0
59,10,952.0,168.0
59,11,952.0,184.0
59,12,952.0,200.0
60,12,968.0,200.0
60,13,968.0,216.0
60,14,968.0,232.0
60,15,968.0,248.0
60,16,968.0,264.0
60,17,968.0,280.0
60,18,968.0,296.0
61,18,984.0,296.0
62,18,1000.0,296.0
62,19,1000.0,312.0
62,20,1000.0,328.0
61,20,984.0,328.0
60,20,968.0,328.0
59,20,952.0,328.0
58,20,936.0,328.0
57,20,920.0,328.0
58,20,936.0,328.0
58,21,936.0,344.0
58,22,936.0,360.0
58,23,936.0,376.0
58,24,936.0,392.0
58,25,936.0,408.0
58,24,936.0,392.0
58,23,936.0,376.0
58,22,936.0,360.0
59,22,952.0,360.0
60,22,968.0,360.0
60,21,968.0,344.0
60,20,968.0,328.0
60,19,968.0,312.0
60,18,968.0,296.0
60,17,968.0,280.0
60,16,968.0,264.0
60,15,968.0,248.0
60,14,968.0,232.0
60,13,968.0,216.0
61,13,984.0,216.0
62,13,1000.0,216.0
63,13,1016.0,216.0
63,12,1016.0,200.0
63,11,1016.0,184.0
63,10,1016.0,168.0
63,9,1016.0,152.0
63,8,1016.0,136.0
64,8,1032.0,136.0
65,8,1048.0,136.0
66,8,1064.0,136.0
67,8,1080.0,136.0
68,8,1096.0,136.0
68,7,1096.0,120.0
68,6,1096.0,104.0
68,5,1096.0,88.0
68,4,1096.0,72.0
68,3,1096.0,56.0
68,2,1096.0,40.0
69,2,1112.0,40.0
70,2,1128.0,40.0
69,2,1112.0,40.0
68,2,1096.0,40.0
68,3,1096.0,56.0
68,4,1096.0,72.0
68,5,1096.0,88.0
68,6,1096.0,104.0
68,7,1096.0,120.0
68,8,1096.0,136.0
68,9,1096.0,152.0
69,9,1112.0,152.0
70,9,1128.0,152.0
71,9,1144.0,152.0
70,9,1128.0,152.0
69,9,1112.0,152.0
68,9,1096.0,152.0
68,8,1096.0,136.0
67,8,1080.0,136.0
66,8,1064.0,136.0
65,8,1048.0,136.0
64,8,1032.0,136.0
63,8,1016.0,136.0
62,8,1000.0,136.0
61,8,984.0,136.0
61,9,984.0,152.0
61,10,984.0,168.0
60,10,968.0,168.0
60,11,968.0,184.0
60,12,968.0,200.0
60,13,968.0,216.0
60,14,968.0,232.0
60,15,968.0,248.0
60,16,968.0,264.0
60,17,968.0,280.0
60,18,968.0,296.0
61,18,984.0,296.0
62,18,1000.0,296.0
62,19,1000.0,312.0
62,20,1000.0,328.0
62,21,1000.0,344.0
62,22,1000.0,360.0
62,23,1000.0,376.0
62,24,1000.0,392.0
62,25,1000.0,408.0
61,25,984.0,408.0
60,25,968.0,408.0
60,26,968.0,424.0
60,27,968.0,440.0
60,28,968.0,456.0
60,29,968.0,472.0
60,30,968.0,488.0
60,31,968.0,504.0
60,32,968.0,520.0
60,33,968.0,536.0
60,34,968.0,552.0
61,34,984.0,552.0
62,34,1000.0,552.0
63,34,1016.0,552.0
63,35,1016.0,568.0
63,36,1016.0,584.0
63,37,1016.0,600.0
63,38,1016.0,616.0
63,39,1016.0,632.0
64,39,1032.0,632.0
65,39,1048.0,632.0
66,39,1064.0,632.0
67,39,1080.0,632.0
68,39,1096.0,632.0
68,40,1096.0,648.0
69,40,1112.0,648.0
70,40,1128.0,648.0
71,40,1144.0,648.0
72,40,1160.0,648.0
72,39,1160.0,632.0
73,39,1176.0,632.0
74,39,1192.0,632.0
75,39,1208.0,632.0
76,39,1224.0,632.0
77,39,1240.0,632.0
78,39,1256.0,632.0
79,39,1272.0,632.0
80,39,1288.0,632.0
81,39,1304.0,632.0
82,39,1320.0,632.0
82,40,1320.0,648.0
82,41,1320.0,664.0
82,42,1320.0,680.0
82,43,1320.0,696.0
82,44,1320.0,712.0
38,44,616.0,712.0
38,43,616.0,696.0
38,42,616.0,680.0
38,41,616.0,664.0
37,41,600.0,664.0
36,41,584.0,664.0
37,41,600.0,664.0
38,41,616.0,664.0
39,41,632.0,664.0
39,40,632.0,648.0
39,39,632.0,632.0
39,38,632.0,616.0
39,37,632.0,600.0
39,36,632.0,584.0
39,35,632.0,568.0
38,35,616.0,568.0
37,35,600.0,568.0
36,35,584.0,568.0
35,35,568.0,568.0
35,36,568.0,584.0
35,37,568.0,600.0
35,38,568.0,616.0
35,39,568.0,632.0
34,39,552.0,632.0
33,39,536.0,632.0
32,39,520.0,632.0
31,39,504.0,632.0
30,39,488.0,632.0
29,39,472.0,632.0
28,39,456.0,632.0
27,39,440.0,632.0
26,39,424.0,632.0
25,39,408.0,632.0
24,39,392.0,632.0
23,39,376.0,632.0
22,39,360.0,632.0
21,39,344.0,632.0
20,39,328.0,632.0
19,39,312.0,632.0
18,39,296.0,632.0
17,39,280.0,632.0
16,39,264.0,632.0
