row,col,y_px,x_px
27,16,440.0,264.0
27,17,440.0,280.0
27,18,440.0,296.0
27,19,440.0,312.0
27,20,440.0,328.0
27,21,440.0,344.0
27,22,440.0,360.0
27,23,440.0,376.0
27,24,440.0,392.0
27,25,440.0,408.0
27,26,440.0,424.0
27,27,440.0,440.0
27,28,440.0,456.0
27,29,440.0,472.0
27,30,440.0,488.0
27,31,440.0,504.0
27,32,440.0,520.0
27,33,440.0,536.0
27,34,440.0,552.0
26,34,424.0,552.0
25,34,408.0,552.0
24,34,392.0,552.0
24,35,392.0,568.0
24,36,392.0,584.0
24,37,392.0,600.0
24,38,392.0,616.0
24,39,392.0,632.0
23,39,376.0,632.0
22,39,360.0,632.0
21,39,344.0,632.0
20,39,328.0,632.0
19,39,312.0,632.0
18,39,296.0,632.0
17,39,280.0,632.0
16,39,264.0,632.0
15,39,248.0,632.0
14,39,232.0,632.0
13,39,216.0,632.0
12,39,200.0,632.0
11,39,184.0,632.0
10,39,168.0,632.0
9,39,152.0,632.0
8,39,136.0,632.0
7,39,120.0,632.0
6,39,104.0,632.0
5,39,88.0,632.0
5,38,88.0,616.0
5,37,88.0,600.0
5,36,88.0,584.0
5,35,88.0,568.0
5,34,88.0,552.0
5,33,88.0,536.0
5,32,88.0,520.0
5,31,88.0,504.0
5,30,88.0,488.0
5,29,88.0,472.0
6,29,104.0,472.0
7,29,120.0,472.0
7,28,120.0,456.0
7,27,120.0,440.0
7,26,120.0,424.0
7,25,120.0,408.0
6,25,104.0,408.0
5,25,88.0,408.0
5,24,88.0,392.0
6,24,104.0,392.0
7,24,120.0,392.0
7,25,120.0,408.0
7,26,120.0,424.0
7,27,120.0,440.0
7,28,120.0,456.0
6,28,104.0,456.0
5,28,88.0,456.0
5,29,88.0,472.0
5,30,88.0,488.0
5,31,88.0,504.0
5,32,88.0,520.0
5,33,88.0,536.0
5,34,88.0,552.0
6,34,104.0,552.0
7,34,120.0,552.0
8,34,136.0,552.0
8,35,136.0,568.0
8,36,136.0,584.0
8,37,136.0,600.0
8,38,136.0,616.0
8,39,136.0,632.0
9,39,152.0,632.0
10,39,168.0,632.0
11,39,184.0,632.0
12,39,200.0,632.0
13,39,216.0,632.0
14,39,232.0,632.0
15,39,248.0,632.0
16,39,264.0,632.0
17,39,280.0,632.0
18,39,296.0,632.0
19,39,312.0,632.0
20,39,328.0,632.0
21,39,344.0,632.0
22,39,360.0,632.0
23,39,376.0,632.0
24,39,392.0,632.0
24,40,392.0,648.0
24,41,392.0,664.0
24,42,392.0,680.0
24,43,392.0,696.0
24,44,392.0,712.0
24,45,392.0,728.0
25,45,408.0,728.0
26,45,424.0,728.0
27,45,440.0,728.0
27,46,440.0,744.0
27,47,440.0,760.0
27,48,440.0,776.0
27,49,440.0,792.0
27,50,440.0,808.0
28,50,456.0,808.0
29,50,472.0,808.0
30,50,488.0,808.0
30,51,488.0,824.0
30,52,488.0,840.0
30,53,488.0,856.0
30,54,488.0,872.0
30,55,488.0,888.0
31,55,504.0,888.0
32,55,520.0,888.0
33,55,536.0,888.0
34,55,552.0,888.0
35,55,568.0,888.0
36,55,584.0,888.0
37,55,600.0,888.0
37,56,600.0,904.0
37,57,600.0,920.0
37,58,600.0,936.0
37,59,600.0,952.0
37,60,600.0,968.0
37,61,600.0,984.0
37,62,600.0,1000.0
37,63,600.0,1016.0
37,64,600.0,1032.0
37,65,600.0,1048.0
37,66,600.0,1064.0
36,66,584.0,1064.0
35,66,568.0,1064.0
35,67,568.0,1080.0
35,68,568.0,1096.0
35,69,568.0,1112.0
35,70,568.0,1128.0
35,71,568.0,1144.0
34,71,552.0,1144.0
33,71,536.0,1144.0
32,71,520.0,1144.0
31,71,504.0,1144.0
30,71,488.0,1144.0
29,71,472.0,1144.0
28,71,456.0,1144.0
27,71,440.0,1144.0
26,71,424.0,1144.0
25,71,408.0,1144.0
24,71,392.0,1144.0
23,71,376.0,1144.0
22,71,360.0,1144.0
21,71,344.0,1144.0
20,71,328.0,1144.0
19,71,312.0,1144.0
18,71,296.0,1144.0
17,71,280.0,1144.0
16,71,264.0,1144.0
